scene,frame,style,method,cosine_sim
scene_55,00000025,engraving,stylized,0.445557
scene_55,00000030,watercolor,stylized,0.41626
scene_55,00000030,oil_painting,stylized,0.86377
scene_55,00000030,impressionism,stylized,0.319824
scene_55,00000030,engraving,stylized,0.57666
scene_55,00000035,watercolor,stylized,0.496826
scene_55,00000035,oil_painting,stylized,0.889648
scene_55,00000035,impressionism,stylized,0.397461
scene_55,00000035,engraving,stylized,0.664551
scene_55,00000040,watercolor,stylized,0.516113
scene_55,00000040,oil_painting,stylized,0.900879
scene_55,00000040,impressionism,stylized,0.530762
scene_55,00000040,engraving,stylized,0.499023
scene_56,00000000,watercolor,stylized,0.581543
scene_56,00000000,oil_painting,stylized,0.901855
scene_56,00000000,impressionism,stylized,0.340088
scene_56,00000000,engraving,stylized,0.504395
scene_56,00000005,watercolor,stylized,0.493896
scene_56,00000005,oil_painting,stylized,0.889648
scene_56,00000005,impressionism,stylized,0.54834
scene_56,00000005,engraving,stylized,0.42749
scene_56,00000012,watercolor,stylized,0.57666
scene_56,00000012,oil_painting,stylized,0.894043
scene_56,00000012,impressionism,stylized,0.477051
scene_56,00000012,engraving,stylized,0.498535
scene_56,00000017,watercolor,stylized,0.605469
scene_56,00000017,oil_painting,stylized,0.858887
scene_56,00000017,impressionism,stylized,0.612305
scene_56,00000017,engraving,stylized,0.491943
scene_56,00000022,watercolor,stylized,0.699707
scene_56,00000022,oil_painting,stylized,0.85498
scene_56,00000022,impressionism,stylized,0.602539
scene_56,00000022,engraving,stylized,0.470459
scene_56,00000027,watercolor,stylized,0.634277
scene_56,00000027,oil_painting,stylized,0.84375
scene_56,00000027,impressionism,stylized,0.374756
scene_56,00000027,engraving,stylized,0.524902
scene_56,00000032,watercolor,stylized,0.470459
scene_56,00000032,oil_painting,stylized,0.772949
scene_56,00000032,impressionism,stylized,0.423828
scene_56,00000032,engraving,stylized,0.512207
scene_56,00000038,watercolor,stylized,0.616211
scene_56,00000038,oil_painting,stylized,0.783691
scene_56,00000038,impressionism,stylized,0.668457
scene_56,00000038,engraving,stylized,0.597168
scene_56,00000043,watercolor,stylized,0.322998
scene_56,00000043,oil_painting,stylized,0.791016
scene_56,00000043,impressionism,stylized,0.310059
scene_56,00000043,engraving,stylized,0.54541
scene_56,00000048,watercolor,stylized,0.478516
scene_56,00000048,oil_painting,stylized,0.829102
scene_56,00000048,impressionism,stylized,0.513184
scene_56,00000048,engraving,stylized,0.567383
scene_56,00000056,watercolor,stylized,0.632324
scene_56,00000056,oil_painting,stylized,0.759277
scene_56,00000056,impressionism,stylized,0.540527
scene_56,00000056,engraving,stylized,0.598145
scene_56,00000061,watercolor,stylized,0.484863
scene_56,00000061,oil_painting,stylized,0.882324
scene_56,00000061,impressionism,stylized,0.460938
scene_56,00000061,engraving,stylized,0.388916
scene_57,00000000,watercolor,stylized,0.779297
scene_57,00000000,oil_painting,stylized,0.785645
scene_57,00000000,impressionism,stylized,0.768066
scene_57,00000000,engraving,stylized,0.475586
scene_57,00000005,watercolor,stylized,0.604492
scene_57,00000005,oil_painting,stylized,0.84082
scene_57,00000005,impressionism,stylized,0.566895
scene_57,00000005,engraving,stylized,0.615234
scene_57,00000010,watercolor,stylized,0.508301
scene_57,00000010,oil_painting,stylized,0.849121
scene_57,00000010,impressionism,stylized,0.641602
scene_57,00000010,engraving,stylized,0.723633
scene_57,00000015,watercolor,stylized,0.643555
scene_57,00000015,oil_painting,stylized,0.916504
scene_57,00000015,impressionism,stylized,0.749512
scene_57,00000015,engraving,stylized,0.859863
scene_57,00000020,watercolor,stylized,0.624023
scene_57,00000020,oil_painting,stylized,0.802246
scene_57,00000020,impressionism,stylized,0.520996
scene_57,00000020,engraving,stylized,0.634766
scene_57,00000025,watercolor,stylized,0.711426
scene_57,00000025,oil_painting,stylized,0.824707
scene_57,00000025,impressionism,stylized,0.538574
scene_57,00000025,engraving,stylized,0.709961
scene_57,00000030,watercolor,stylized,0.693359
scene_57,00000030,oil_painting,stylized,0.816406
scene_57,00000030,impressionism,stylized,0.772949
scene_57,00000030,engraving,stylized,0.686035
scene_57,00000035,watercolor,stylized,0.705078
scene_57,00000035,oil_painting,stylized,0.905762
scene_57,00000035,impressionism,stylized,0.627441
scene_57,00000035,engraving,stylized,0.502441
scene_57,00000040,watercolor,stylized,0.478516
scene_57,00000040,oil_painting,stylized,0.88623
scene_57,00000040,impressionism,stylized,0.594238
scene_57,00000040,engraving,stylized,0.605469
scene_57,00000045,watercolor,stylized,0.76709
scene_57,00000045,oil_painting,stylized,0.894043
scene_57,00000045,impressionism,stylized,0.831543
scene_57,00000045,engraving,stylized,0.714355
scene_57,00000050,watercolor,stylized,0.772949
scene_57,00000050,oil_painting,stylized,0.894043
scene_57,00000050,impressionism,stylized,0.821777
scene_57,00000050,engraving,stylized,0.779785
scene_57,00000055,watercolor,stylized,0.664551
scene_57,00000055,oil_painting,stylized,0.786621
scene_57,00000055,impressionism,stylized,0.703125
scene_57,00000055,engraving,stylized,0.660156
scene_57,00000060,watercolor,stylized,0.407471
scene_57,00000060,oil_painting,stylized,0.812012
scene_57,00000060,impressionism,stylized,0.323242
scene_57,00000060,engraving,stylized,0.403564
scene_59,00000000,watercolor,stylized,0.748047
scene_59,00000000,oil_painting,stylized,0.84668
scene_59,00000000,impressionism,stylized,0.762695
scene_59,00000000,engraving,stylized,0.830078
scene_59,00000005,watercolor,stylized,0.867188
scene_59,00000005,oil_painting,stylized,0.915527
scene_59,00000005,impressionism,stylized,0.810059
scene_59,00000005,engraving,stylized,0.702637
scene_59,00000010,watercolor,stylized,0.674805
scene_59,00000010,oil_painting,stylized,0.755371
scene_59,00000010,impressionism,stylized,0.758301
scene_59,00000010,engraving,stylized,0.732422
scene_59,00000015,watercolor,stylized,0.843262
scene_59,00000015,oil_painting,stylized,0.895996
scene_59,00000015,impressionism,stylized,0.878906
scene_59,00000015,engraving,stylized,0.827637
scene_59,00000020,watercolor,stylized,0.583984
scene_59,00000020,oil_painting,stylized,0.804688
scene_59,00000020,impressionism,stylized,0.79248
scene_59,00000020,engraving,stylized,0.633301
scene_59,00000025,watercolor,stylized,0.76123
scene_59,00000025,oil_painting,stylized,0.831055
scene_59,00000025,impressionism,stylized,0.800781
scene_59,00000025,engraving,stylized,0.767578
scene_59,00000030,watercolor,stylized,0.770996
scene_59,00000030,oil_painting,stylized,0.838379
scene_59,00000030,impressionism,stylized,0.862305
scene_59,00000030,engraving,stylized,0.749023
scene_59,00000035,watercolor,stylized,0.839355
scene_59,00000035,oil_painting,stylized,0.931152
scene_59,00000035,impressionism,stylized,0.769043
scene_59,00000035,engraving,stylized,0.535645
scene_59,00000040,watercolor,stylized,0.901367
scene_59,00000040,oil_painting,stylized,0.925781
scene_59,00000040,impressionism,stylized,0.915527
scene_59,00000040,engraving,stylized,0.932617
scene_59,00000045,watercolor,stylized,0.464844
scene_59,00000045,oil_painting,stylized,0.742676
scene_59,00000045,impressionism,stylized,0.79834
scene_59,00000045,engraving,stylized,0.827148
scene_59,00000050,watercolor,stylized,0.766113
scene_59,00000050,oil_painting,stylized,0.879883
scene_59,00000050,impressionism,stylized,0.873535
scene_59,00000050,engraving,stylized,0.799316
scene_59,00000055,watercolor,stylized,0.686523
scene_59,00000055,oil_painting,stylized,0.819336
scene_59,00000055,impressionism,stylized,0.822266
scene_59,00000055,engraving,stylized,0.820801
scene_59,00000060,watercolor,stylized,0.617188
scene_59,00000060,oil_painting,stylized,0.894043
scene_59,00000060,impressionism,stylized,0.624023
scene_59,00000060,engraving,stylized,0.37915
scene_59,00000065,watercolor,stylized,0.685059
scene_59,00000065,oil_painting,stylized,0.856934
scene_59,00000065,impressionism,stylized,0.773926
scene_59,00000065,engraving,stylized,0.727051
scene_59,00000070,watercolor,stylized,0.745117
scene_59,00000070,oil_painting,stylized,0.84668
scene_59,00000070,impressionism,stylized,0.786621
scene_59,00000070,engraving,stylized,0.844727
scene_59,00000075,watercolor,stylized,0.711426
scene_59,00000075,oil_painting,stylized,0.954102
scene_59,00000075,impressionism,stylized,0.797852
scene_59,00000075,engraving,stylized,0.744141
scene_59,00000080,watercolor,stylized,0.772461
scene_59,00000080,oil_painting,stylized,0.933594
scene_59,00000080,impressionism,stylized,0.842773
scene_59,00000080,engraving,stylized,0.800781
scene_60,00000000,watercolor,stylized,0.763672
scene_60,00000000,oil_painting,stylized,0.850586
scene_60,00000000,impressionism,stylized,0.546875
scene_60,00000000,engraving,stylized,0.873047
scene_60,00000005,watercolor,stylized,0.706543
scene_60,00000005,oil_painting,stylized,0.897461
scene_60,00000005,impressionism,stylized,0.71875
scene_60,00000005,engraving,stylized,0.848633
scene_60,00000010,watercolor,stylized,0.668945
scene_60,00000010,oil_painting,stylized,0.850586
scene_60,00000010,impressionism,stylized,0.732422
scene_60,00000010,engraving,stylized,0.794434
scene_60,00000015,watercolor,stylized,0.731934
scene_60,00000015,oil_painting,stylized,0.911621
scene_60,00000015,impressionism,stylized,0.812012
scene_60,00000015,engraving,stylized,0.888672
scene_60,00000020,watercolor,stylized,0.571777
scene_60,00000020,oil_painting,stylized,0.769531
scene_60,00000020,impressionism,stylized,0.652832
scene_60,00000020,engraving,stylized,0.795898
scene_60,00000025,watercolor,stylized,0.811523
scene_60,00000025,oil_painting,stylized,0.891113
scene_60,00000025,impressionism,stylized,0.769531
scene_60,00000025,engraving,stylized,0.848633
scene_60,00000030,watercolor,stylized,0.778809
scene_60,00000030,oil_painting,stylized,0.90918
scene_60,00000030,impressionism,stylized,0.837402
scene_60,00000030,engraving,stylized,0.849121
scene_60,00000035,watercolor,stylized,0.498535
scene_60,00000035,oil_painting,stylized,0.746094
scene_60,00000035,impressionism,stylized,0.731445
scene_60,00000035,engraving,stylized,0.664551
scene_60,00000040,watercolor,stylized,0.734863
scene_60,00000040,oil_painting,stylized,0.840332
scene_60,00000040,impressionism,stylized,0.719238
scene_60,00000040,engraving,stylized,0.861816
scene_60,00000045,watercolor,stylized,0.815918
scene_60,00000045,oil_painting,stylized,0.880859
scene_60,00000045,impressionism,stylized,0.87207
scene_60,00000045,engraving,stylized,0.890137
scene_60,00000050,watercolor,stylized,0.750977
scene_60,00000050,oil_painting,stylized,0.917969
scene_60,00000050,impressionism,stylized,0.842285
scene_60,00000050,engraving,stylized,0.886719
scene_60,00000055,watercolor,stylized,0.546387
scene_60,00000055,oil_painting,stylized,0.902344
scene_60,00000055,impressionism,stylized,0.726562
scene_60,00000055,engraving,stylized,0.837891
scene_60,00000060,watercolor,stylized,0.852051
scene_60,00000060,oil_painting,stylized,0.900391
scene_60,00000060,impressionism,stylized,0.804199
scene_60,00000060,engraving,stylized,0.792969
scene_60,00000065,watercolor,stylized,0.656738
scene_60,00000065,oil_painting,stylized,0.911133
scene_60,00000065,impressionism,stylized,0.832031
scene_60,00000065,engraving,stylized,0.878418
scene_60,00000070,watercolor,stylized,0.808105
scene_60,00000070,oil_painting,stylized,0.932617
scene_60,00000070,impressionism,stylized,0.610352
scene_60,00000070,engraving,stylized,0.825684
scene_60,00000075,watercolor,stylized,0.818359
scene_60,00000075,oil_painting,stylized,0.875
scene_60,00000075,impressionism,stylized,0.791992
scene_60,00000075,engraving,stylized,0.838379
scene_60,00000080,watercolor,stylized,0.806641
scene_60,00000080,oil_painting,stylized,0.925781
scene_60,00000080,impressionism,stylized,0.723145
scene_60,00000080,engraving,stylized,0.762207
scene_60,00000085,watercolor,stylized,0.70752
scene_60,00000085,oil_painting,stylized,0.907715
scene_60,00000085,impressionism,stylized,0.795898
scene_60,00000085,engraving,stylized,0.813965
scene_60,00000090,watercolor,stylized,0.886719
scene_60,00000090,oil_painting,stylized,0.917969
scene_60,00000090,impressionism,stylized,0.896973
scene_60,00000090,engraving,stylized,0.889648
scene_60,00000095,watercolor,stylized,0.704102
scene_60,00000095,oil_painting,stylized,0.924316
scene_60,00000095,impressionism,stylized,0.807617
scene_60,00000095,engraving,stylized,0.925781
scene_60,00000100,watercolor,stylized,0.759277
scene_60,00000100,oil_painting,stylized,0.873047
scene_60,00000100,impressionism,stylized,0.711914
scene_60,00000100,engraving,stylized,0.84668
scene_61,00000000,watercolor,stylized,0.836914
scene_61,00000000,oil_painting,stylized,0.86377
scene_61,00000000,impressionism,stylized,0.722656
scene_61,00000000,engraving,stylized,0.695312
scene_61,00000005,watercolor,stylized,0.6875
scene_61,00000005,oil_painting,stylized,0.824707
scene_61,00000005,impressionism,stylized,0.634766
scene_61,00000005,engraving,stylized,0.494141
scene_61,00000010,watercolor,stylized,0.648438
scene_61,00000010,oil_painting,stylized,0.79248
scene_61,00000010,impressionism,stylized,0.611328
scene_61,00000010,engraving,stylized,0.542969
scene_61,00000015,watercolor,stylized,0.799316
scene_61,00000015,oil_painting,stylized,0.908203
scene_61,00000015,impressionism,stylized,0.759766
scene_61,00000015,engraving,stylized,0.646973
scene_61,00000020,watercolor,stylized,0.677246
scene_61,00000020,oil_painting,stylized,0.886719
scene_61,00000020,impressionism,stylized,0.525879
scene_61,00000020,engraving,stylized,0.645996
scene_61,00000025,watercolor,stylized,0.76416
scene_61,00000025,oil_painting,stylized,0.925293
scene_61,00000025,impressionism,stylized,0.683105
scene_61,00000025,engraving,stylized,0.710449
scene_61,00000030,watercolor,stylized,0.770508
scene_61,00000030,oil_painting,stylized,0.819824
scene_61,00000030,impressionism,stylized,0.713379
scene_61,00000030,engraving,stylized,0.681641
scene_61,00000035,watercolor,stylized,0.730469
scene_61,00000035,oil_painting,stylized,0.907715
scene_61,00000035,impressionism,stylized,0.716797
scene_61,00000035,engraving,stylized,0.625
scene_61,00000040,watercolor,stylized,0.70166
scene_61,00000040,oil_painting,stylized,0.891113
scene_61,00000040,impressionism,stylized,0.76123
scene_61,00000040,engraving,stylized,0.693359
scene_61,00000045,watercolor,stylized,0.608887
scene_61,00000045,oil_painting,stylized,0.770508
scene_61,00000045,impressionism,stylized,0.521973
scene_61,00000045,engraving,stylized,0.59082
scene_61,00000050,watercolor,stylized,0.699707
scene_61,00000050,oil_painting,stylized,0.839844
scene_61,00000050,impressionism,stylized,0.723145
scene_61,00000050,engraving,stylized,0.67334
scene_61,00000055,watercolor,stylized,0.713379
scene_61,00000055,oil_painting,stylized,0.919922
scene_61,00000055,impressionism,stylized,0.784668
scene_61,00000055,engraving,stylized,0.723633
